,cod_municipio,soja_area_nao_desmat,tco2eq,lr_surplus,nm_mun,sigla_uf,qtd_cars,year
211,1718501,42.764474999999997,62967.599999999999,7535.68,Recursolândia,TO,14
212,1718550,47.8953930000000,88632.0,734.45,Riachinho,TO,20
213,1718659,3675.4871600000001,7383632.4,1265.26,Rio da Conceição,TO,10
214,1718709,7339.786121000000,8614864.8,8508.81,Rio dos Bois,TO,110
215,1718758,4658.904083000000,4922056.8,20021.9,Rio Sono,TO,82
216,1718840,1145.8605020000000,1816286.3999999999,40998.12,Sandolândia,TO,56
217,1718865,513.1543900000000,657208.8000000000,0.0,Santa Fé do Araguaia,TO,52
218,1718881,5582.625793000000,6809007.5999999996,15923.44,Santa Maria do Tocantins,TO,83
219,1718899,9501.340603000001,13030038.0,14067.4,Santa Rita do Tocantins,TO,108
220,1718907,34553.57949700000,43187972.40000000,21976.55,Santa Rosa do Tocantins,TO,275
221,1719004,60.96154500000000,91126.8,3077.83,Santa Tereza do Tocantins,TO,42
222,1720002,59.27835900000000,102294.00000000000,584.0,Santa Terezinha do Tocantins,TO,23
223,1720101,470.5075640000000,789300.0,1087.89,São Bento do Tocantins,TO,11
224,1720150,27.004521000000000,26946.0,211.81,São Félix do Tocantins,TO,20
225,1720200,46.37244000000000,55958.4,1455.77,São Miguel do Tocantins,TO,28
226,1720259,8.417325000000000,13615.2,1124.43,São Salvador do Tocantins,TO,8
227,1720499,16853.274953000000,21712212.0,11319.44,São Valério,TO,100
228,1720655,17318.602927000000,22495960.800000001,6063.95,Silvanópolis,TO,167
229,1720804,23.222991000000000,29124.0,250.52,Sítio Novo do Tocantins,TO,14
230,1720853,16315.084236000001,23929250.4,2871.65,Sucupira,TO,136
231,1720903,166.50041999999999,275994.0,3520.69,Taguatinga,TO,72
232,1720937,74.14469500000000,112215.60000000001,1197.96,Taipas do Tocantins,TO,24
233,1720978,15603.469134000001,22302007.2,4909.4,Talismã,TO,148
234,1721000,13353.849224000000,16669346.400000000,13502.91,Palmas,TO,107
235,1721109,3324.0106049999999,3978363.6,2339.67,Tocantínia,TO,34
236,1721208,33.63550100000000,48956.400000000001,297.04,Tocantinópolis,TO,13
237,1721257,8895.98804000000,9229906.8,3625.88,Tupirama,TO,109
238,1721307,328.284786000000,345448.79999999999,4537.66,Tupiratins,TO,13
239,1722081,236.68404200000001,357012.0,9915.29,Wanderlândia,TO,40
240,1722107,7.769344000000000,9756.0,0.0,Xambioá,TO,28
241,2100055,46131.75799900000,82267606.80000000,307.7,Açailândia,MA,1018
242,2100105,7374.330762000000,10247688.000000000,23832.14,Afonso Cunha,MA,8
243,2100154,9.600505999999999,10825.2,65.2,Água Doce do Maranhão,MA,4
244,2100303,3.957800000000000,4852.8,620.13,Aldeias Altas,MA,5
245,2100436,1.73356300000000,2109.6,881.44,Alto Alegre do Maranhão,MA,2
246,2100477,202.39098000000001,390826.8,0.0,Alto Alegre do Pindaré,MA,58
247,2100501,76253.34792000000,112997210.4,71400.84,Alto Parnaíba,MA,203
248,2100600,168.413469000000,200487.60000000001,3494.14,Amarante do Maranhão,MA,250
249,2100808,14186.579818000000,20255241.600000001,4744.73,Anapurus,MA,200
250,2100907,22.110209999999999,37540.80000000000,2965.98,Araioses,MA,46
251,2101202,0.0253930000000000,0.0,0.0,Bacabal,MA,5
252,2101400,284631.24252500001,438043528.8000000,206565.58,Balsas,MA,1047
253,2101509,15.297931999999999,18882.0,801.65,Barão de Grajaú,MA,16
254,2101608,380.3680590000000,453981.59999999998,39017.47,Barra do Corda,MA,122
255,2101707,65.08011300000000,126482.4,27005.09,Barreirinhas,MA,50
256,2101806,3729.506358000000,5438228.4,16850.1,Benedito Leite,MA,48
257,2102002,15285.359560999999,25072635.6,143.14,Bom Jardim,MA,221
258,2102036,1997.4645290000001,3013009.2,892.26,Bom Jesus das Selvas,MA,177
259,2102101,19279.483294000001,31874965.199999999,17358.44,Brejo,MA,180
260,2102200,21538.357595000001,32064714.0,13120.37,Buriti,MA,215
261,2102309,2500.246004000000,4315698.0,4786.07,Buriti Bravo,MA,13
262,2102325,18973.357932999999,37649480.399999999,334.42,Buriticupu,MA,371
263,2102358,95.8313490000000,147895.20000000001,1708.46,Buritirana,MA,66
264,2102556,681.0451990000000,808358.4,2050.0,Campestre do Maranhão,MA,44
265,2102705,6.59827100000000,9342.0,454.36,Cantanhede,MA,1
266,2102754,10.59658700000000,19069.2,45.05,Capinzal do Norte,MA,3
267,2102804,30894.96257100000,33765091.2,53364.17,Carolina,MA,190
268,2103000,5010.6409789999998,7797142.800000000,21599.32,Caxias,MA,38
269,2103158,0.44645300000000,630.0,0.0,Centro do Guilherme,MA,12
270,2103174,8.302992000000000,10476.0,1194.23,Centro Novo do Maranhão,MA,43
271,2103208,12456.38436100000,19185678.0,25093.12,Chapadinha,MA,56
272,2103257,2481.6982450000000,4809261.600000000,35.33,Cidelândia,MA,303
273,2103307,15.137289000000001,17496.0,683.63,Codó,MA,10
274,2103406,0.713571000000000,1054.8,3100.79,Coelho Neto,MA,1
275,2103505,3366.08207800000,6193540.800000000,17892.08,Colinas,MA,91
276,2103752,56.903008000000000,70362.0,572.5,Davinópolis,MA,12
277,2104057,725.3458130000000,973364.4000000000,8505.31,Estreito,MA,201
278,2104073,862.9534390000000,1201471.2,5039.48,Feira Nova do Maranhão,MA,210
279,2104081,18413.72833400000,31370252.399999999,31220.54,Fernando Falcão,MA,14
280,2104099,982.8438910000000,1315404.0,19193.39,Formosa da Serra Negra,MA,414
281,2104107,11959.15323200000,19630731.600000001,17399.06,Fortaleza dos Nogueiras,MA,238
282,2104206,491.6833530000000,743126.4000000000,658.51,Fortuna,MA,26
283,2104404,8.109216999999999,10551.600000000000,196.58,Gonçalves Dias,MA,9
284,2104552,124.26741699999999,151120.8,1010.17,Governador Edison Lobão,MA,35
285,2104602,1751.4846889999999,3153812.3999999999,1204.85,Governador Eugênio Barros,MA,72
286,2104628,1634.209368000000,2518135.2,335.94,Governador Luiz Rocha,MA,42
287,2104651,4.967187000000000,5749.200000000000,0.0,Governador Newton Bello,MA,12
288,2104800,18335.40509900000,25892506.80000000,80436.44,Grajaú,MA,425
289,2105203,0.53423100000000,777.6,0.0,Igarapé Grande,MA,2
290,2105302,107.91483300000000,121971.60000000001,1988.35,Imperatriz,MA,67
291,2105351,9.94685300000000,12661.2,118.97,Itaipava do Grajaú,MA,35
292,2105401,23.678521000000000,34174.8,10439.55,Itapecuru Mirim,MA,32
293,2105427,12580.516294999999,21490574.399999999,142.5,Itinga do Maranhão,MA,308
294,2105450,728.0450000000000,1155171.6000000001,532.19,Jatobá,MA,51
295,2105476,23.195833000000000,29818.799999999999,243.95,Jenipapo dos Vieiras,MA,108
296,2105500,55.422255999999997,74804.39999999999,51.22,João Lisboa,MA,214
297,2105708,201.91951299999999,379893.6,143.81,Lago da Pedra,MA,27
298,2105922,685.2121180000000,1251284.3999999999,3455.6,Lagoa do Mato,MA,26
299,2105948,0.712343000000000,914.4,0.0,Lago dos Rodrigues,MA,1
300,2105989,483.0263290000000,586486.8,274.17,Lajeado Novo,MA,37
301,2106003,0.609644000000000,914.4,0.0,Lima Campos,MA,1
302,2106102,57227.27295900000,81805471.20000000,26189.33,Loreto,MA,346
303,2106300,524.2012380000000,915184.8,14892.83,Magalhães de Almeida,MA,37
304,2106359,85.36128500000000,188064.00000000000,156.68,Marajá do Sena,MA,20
305,2106375,5.970354000000000,7945.2,0.0,Maranhãozinho,MA,9
306,2106409,7474.0817040000002,11207667.600000000,13536.95,Mata Roma,MA,80
307,2106607,864.5835210000000,1547384.3999999999,1297.36,Matões,MA,40
308,2106672,9677.79913800000,15304492.800000001,2913.41,Milagres do Maranhão,MA,63
309,2106706,14009.432828000001,20528546.399999999,36566.01,Mirador,MA,80
310,2107001,31.30367400000000,41468.4,58.57,Montes Altos,MA,17
311,2107100,15.69597900000000,25092.0,4962.96,Morros,MA,4
312,2107209,1.784151000000000,3333.6,7523.51,Nina Rodrigues,MA,10
313,2107258,4580.991816000000,8207632.800000000,3006.84,Nova Colinas,MA,100
314,2107308,981.0340720000000,1424386.8,4360.92,Nova Iorque,MA,21
315,2107357,0.624749000000000,914.4,0.0,Nova Olinda do Maranhão,MA,1
316,2107704,579.0712900000000,1077760.8,2550.22,Paraibano,MA,37
